LAT,LNG,COURSE,SPEED,ELEV,HDOP,FIX,UTC_DATE,UTC_TIME,SENSOR_ADD,NDRE,NDVI,distance,LAI_VI,CCC_VI,RE,NIR,R,Air_T,RH,CT,I_PAR,R_PAR,PRES,CH1,CH2
"30.24745667","-92.34947833","93.3","0.8","13.9","0.9",GPS,"80623","204051","1","0.35","0.812","29.924","1.933","2.27","19.139","39.735","4.115","35.67","44.43","29.97","1440.57","42.66","101.34","0.24817","0.131459"
"30.24745667","-92.349475","93.3","0.8","14.1","0.9",GPS,"80623","204052","1","0.357","0.822","29.232","2.03","2.389","19.06","40.192","3.931","35.67","44.25","29.67","1539.63","38.01","101.34","0.247945","0.131291"
"30.24745667","-92.34947167","93.3","0.9","14.3","0.9",GPS,"80623","204053","1","0.274","0.709","37.358","1.126","1.22","20.078","35.219","5.988","35.65","43.51","30.46","1359.45","36.92","101.34","0.247755","0.131107"
"30.24745667","-92.349465","93.3","0.9","14.4","0.9",GPS,"80623","204054","1","0.289","0.742","35.789","1.258","1.401","19.876","36.068","5.347","35.63","43.25","32.46","1261.2","38.2","101.34","0.247548","0.130926"
"30.24745833","-92.34946","93.3","1.1","14.5","0.9",GPS,"80623","204055","1","0.319","0.787","33.045","1.551","1.786","19.508","37.777","4.504","35.56","43.79","31.25","1259.03","37.42","101.34","0.247333","0.130752"
"30.24745833","-92.349455","93.3","1","14.6","0.9",GPS,"80623","204056","1","0.291","0.78","31.947","1.271","1.43","19.858","36.149","4.479","35.51","43.59","30.74","1265.71","32.62","101.34","0.247114","0.130586"
"30.24745833","-92.34945","93.3","0.9","14.7","0.9",GPS,"80623","204057","1","0.214","0.666","37.86","0.723","0.707","20.902","32.272","6.469","35.48","42.69","31.86","1282.43","38.54","101.34","0.246897","0.130418"
"30.24745833","-92.349445","93.3","0.9","14.6","0.9",GPS,"80623","204058","1","0.339","0.797","29.998","1.785","2.085","19.27","39.01","4.418","35.49","41.96","32.16","1387.99","43.67","101.34","0.246691","0.130241"
"30.24745833","-92.34944","93.3","0.9","14.6","0.9",GPS,"80623","204059","1","0.345","0.799","30.584","1.866","2.187","19.197","39.41","4.407","35.5","42.3","31.22","1374.77","36.98","101.34","0.246478","0.130068"
"30.24745833","-92.34943333","93.3","1","14.6","0.9",GPS,"80623","204100","1","0.253","0.712","36.109","0.969","1.024","20.354","34.146","5.746","35.5","42.41","31.5","1317.2","39.7","101.34","0.246266","0.129902"
"30.24745833","-92.34942667","93.3","1.1","14.6","0.9",GPS,"80623","204101","1","0.308","0.743","34.662","1.435","1.629","19.643","37.123","5.479","35.51","42.59","32.26","1446.17","61.32","101.34","0.246061","0.129726"
"30.24745833","-92.34942167","93.3","1.1","14.7","0.9",GPS,"80623","204102","1","0.344","0.79","32.503","1.858","2.178","19.205","39.369","4.624","35.52","42.76","30.99","1327.56","33.76","101.34","0.24583","0.129575"
"30.24745833","-92.34941667","93.3","1.1","14.8","0.9",GPS,"80623","204103","1","0.268","0.681","38.212","1.082","1.153","20.151","34.926","6.625","35.53","42.5","31.63","1385.93","33.62","101.34","0.245635","0.129399"
"30.24746","-92.34941","93.3","1.1","14.8","0.9",GPS,"80623","204104","1","0.338","0.799","30.263","1.777","2.075","19.278","38.969","4.357","35.52","42.48","32.93","1444.11","66.59","101.34","0.24541","0.129245"
"30.24746","-92.349405","93.3","1","14.8","0.9",GPS,"80623","204105","1","0.35","0.833","26.911","1.94","2.274","19.133","39.77","3.613","35.53","42.66","29.99","1233.07","40.62","101.34","0.245214","0.129077"
"30.24745833","-92.34939833","93.3","1","14.8","0.9",GPS,"80623","204106","1","0.312","0.773","29.103","1.474","1.685","19.597","37.346","4.776","35.54","42.85","30.29","1311.94","39.44","101.34","0.245001","0.1289"
"30.24746","-92.34939333","93.3","1.2","14.8","0.9",GPS,"80623","204107","1","0.27","0.73","34.021","1.097","1.192","20.125","35.029","5.463","35.55","43.05","32.65","1390.13","38.96","101.34","0.244781","0.128743"
"30.24745833","-92.34938667","93.3","1.1","14.7","0.9",GPS,"80623","204108","1","0.374","0.841","28.324","2.301","2.712","18.864","41.392","3.582","35.57","43.06","31.2","1326.08","44.63","101.34","0.244565","0.128584"
"30.24745833","-92.34938","93.3","1.1","14.7","0.9",GPS,"80623","204109","1","0.366","0.848","27.393","2.178","2.559","18.949","40.859","3.365","35.58","43.21","29.55","1367.65","36.51","101.34","0.244345","0.128427"
"30.24746","-92.349375","80.7","1.2","14.6","0.9",GPS,"80623","204110","1","0.264","0.72","37.652","1.052","1.13","20.203","34.722","5.659","35.6","43.33","30.81","1394.75","37.74","101.34","0.244149","0.128254"
"30.24746","-92.34936833","80.7","1.1","14.7","0.9",GPS,"80623","204111","1","0.375","0.843","30.477","2.32","2.733","18.851","41.472","3.538","35.62","43.45","31.2","1351.65","65.11","101.34","0.243928","0.128093"
"30.24746","-92.34936333","80.7","1","14.8","0.9",GPS,"80623","204112","1","0.366","0.844","27.72","2.177","2.559","18.95","40.853","3.467","35.64","43.48","29.96","1417.04","37.51","101.34","0.243713","0.127931"
"30.24745833","-92.34936","80.7","0.9","14.9","0.9",GPS,"80623","204113","1","0.309","0.759","26.201","1.447","1.648","19.629","37.193","5.092","35.67","43.37","31.33","1457.23","36.18","101.34","0.243506","0.127765"
"30.24745833","-92.349355","80.7","0.9","14.9","0.9",GPS,"80623","204114","1","0.198","0.566","33.313","0.638","0.571","21.133","31.567","8.745","35.69","43.55","33.43","1506.68","44.32","101.34","0.243296","0.127601"
"30.24745833","-92.34935","80.7","0.9","14.9","0.9",GPS,"80623","204115","1","0.294","0.77","28.203","1.302","1.465","19.816","36.334","4.726","35.71","44.08","32.28","1526.34","54.68","101.34","0.243086","0.127442"
"30.24745833","-92.34934667","80.7","0.8","15","0.9",GPS,"80623","204116","1","0.322","0.791","27.624","1.586","1.832","19.47","37.969","4.433","35.71","43.6","31.3","1603.72","42.74","101.34","0.24286","0.12729"
"30.24745833","-92.34934167","80.7","0.8","14.9","0.9",GPS,"80623","204117","1","0.25","0.649","35.11","0.948","0.972","20.395","33.996","7.24","35.73","42.73","31.07","1489.3","34.53","101.34","0.242661","0.127118"
"30.24745667","-92.34933667","80.7","0.9","14.9","0.9",GPS,"80623","204118","1","0.309","0.777","32.364","1.442","1.646","19.635","37.165","4.666","35.74","41.98","33.05","1547.58","56.93","101.34","0.242453","0.126942"
"30.24745667","-92.34933167","80.7","1","14.8","0.9",GPS,"80623","204119","1","0.345","0.811","30.407","1.863","2.182","19.2","39.396","4.104","35.75","41.42","31.09","1541.45","38.98","101.34","0.242246","0.126772"
"30.24745667","-92.34932667","80.7","0.9","14.9","0.9",GPS,"80623","204120","1","0.315","0.76","29.787","1.511","1.731","19.553","37.558","5.129","35.76","41.2","31.38","1568.39","39.35","101.34","0.242032","0.126616"
"30.24745667","-92.34932333","80.7","0.9","15","0.9",GPS,"80623","204121","1","0.168","0.528","31.689","0.496","0.406","21.593","30.296","9.346","35.77","41.13","32.14","1592.28","42.83","101.34","0.241815","0.126466"
"30.24745667","-92.34932","80.7","0.8","15.1","0.9",GPS,"80623","204122","1","0.331","0.803","27.325","1.696","1.971","19.356","38.551","4.202","35.79","41.19","31.62","1583.23","53.31","101.34","0.241615","0.126301"
"30.24745667","-92.349315","80.7","1","15.2","0.9",GPS,"80623","204123","1","0.312","0.826","24.829","1.477","1.699","19.593","37.363","3.551","35.81","41.42","30.72","1501.68","42.49","101.34","0.241395","0.126152"
"30.24745833","-92.34931","80.7","0.9","15.1","0.9",GPS,"80623","204124","1","0.355","0.85","26.384","2.01","2.355","19.077","40.096","3.248","35.83","41.87","30.71","1535.14","45.21","101.34","0.24119","0.125986"
"30.24745833","-92.34930667","80.7","0.6","14.4","0.9",GPS,"80623","204125","1","0.306","0.814","26.349","1.418","1.623","19.665","37.024","3.798","35.85","42.27","30.59","1452.94","45.61","101.34","0.240984","0.125833"
"30.24745833","-92.34930333","80.7","0.5","14.4","0.9",GPS,"80623","204126","1","0.224","0.597","40.202","0.782","0.748","20.756","32.744","8.254","35.86","42.31","33.7","1602","47.4","101.34","0.240777","0.125671"
"30.24745667","-92.3493","80.7","0.8","14.5","0.9",GPS,"80623","204127","1","0.276","0.741","30.844","1.145","1.256","20.048","35.344","5.249","35.88","42.3","33.85","1605.54","63.82","101.34","0.240573","0.125511"
"30.24745667","-92.349295","80.7","0.9","14.5","0.9",GPS,"80623","204128","1","0.328","0.825","27.509","1.651","1.917","19.401","38.318","3.669","35.89","42.67","32","1418.47","50.35","101.34","0.240356","0.125368"
"30.24745667","-92.34929","80.7","0.8","14.4","0.9",GPS,"80623","204129","1","0.322","0.804","31.456","1.59","1.837","19.466","37.988","4.136","35.9","43.12","31.47","1423.35","36.36","101.34","0.240159","0.12521"
"30.247455","-92.34928667","80.7","1","14.5","0.9",GPS,"80623","204130","1","0.264","0.719","34.189","1.048","1.125","20.21","34.694","5.678","35.91","43.09","31.47","1381.08","32.13","101.34","0.239945","0.125066"
"30.24745333","-92.34928167","80.7","0.4","14.4","0.9",GPS,"80623","204131","1","0.155","0.502","41.281","0.444","0.345","21.791","29.794","9.889","35.91","42.58","33.63","1369.35","40.86","101.34","0.239744","0.124906"
"30.24745333","-92.34927667","80.7","1.1","14.6","0.9",GPS,"80623","204132","1","0.177","0.645","36.016","0.537","0.487","21.452","30.67","6.611","35.93","42.25","33.34","1184.31","71.95","101.34","0.239537","0.124757"
"30.24745333","-92.34927","80.7","1.1","14.8","0.9",GPS,"80623","204133","1","0.187","0.635","37.094","0.583","0.535","21.301","31.085","6.936","35.94","42.1","33.09","1247.37","63.29","101.34","0.239326","0.124617"
"30.247455","-92.349265","80.7","1","14.9","0.9",GPS,"80623","204134","1","0.135","0.456","50.664","0.367","0.262","22.112","29.031","10.857","35.96","42.19","32.9","1205.6","61.14","101.34","0.239137","0.124471"
"30.24745333","-92.34926","80.7","1","15","0.9",GPS,"80623","204135","1","0.332","0.812","28.639","1.703","1.981","19.349","38.591","4.015","35.98","42.42","32.52","1239.2","62.15","101.34","0.238914","0.124351"
"30.24745333","-92.349255","80.7","0.8","15","0.9",GPS,"80623","204136","1","0.359","0.824","29.868","2.066","2.433","19.032","40.358","3.902","35.99","42.65","29.9","1195.58","38.55","101.34","0.238727","0.124202"
"30.24745333","-92.34925","80.7","0.9","15","0.9",GPS,"80623","204137","1","0.35","0.82","27.535","1.941","2.278","19.133","39.772","3.926","36.01","42.84","30.35","1189.74","32","101.34","0.238522","0.124066"
"30.24745333","-92.349245","80.7","0.9","15.1","0.9",GPS,"80623","204138","1","0.151","0.429","49.651","0.427","0.309","21.857","29.633","11.854","36.03","42.94","31.84","1188.15","32.04","101.34","0.23832","0.123925"
"30.24745333","-92.34924","80.7","1","15.2","0.9",GPS,"80623","204139","1","0.2","0.663","34.472","0.647","0.617","21.109","31.64","6.419","36.04","42.97","33.6","1096.59","63.19","101.34","0.23812","0.123783"
"30.24745167","-92.34923333","80.7","1.2","15.3","0.9",GPS,"80623","204140","1","0.192","0.67","33.061","0.607","0.575","21.226","31.297","6.184","36.06","42.93","33.37","1110.24","66.66","101.34","0.237903","0.123652"
"30.24745167","-92.34923","80.7","0.9","15.4","0.9",GPS,"80623","204141","1","0.187","0.552","39.447","0.584","0.506","21.298","31.094","8.971","36.08","42.91","33.82","1278.41","58.71","101.34","0.237722","0.123507"
"30.24745167","-92.349225","80.7","0.9","15.5","0.9",GPS,"80623","204142","1","0.343","0.8","31.48","1.844","2.159","19.217","39.302","4.36","36.1","43.1","32.85","1334.85","79.08","101.34","0.237516","0.123377"
"30.24745167","-92.34921833","80.7","1","15.6","0.9",GPS,"80623","204143","1","0.351","0.825","29.601","1.956","2.295","19.121","39.842","3.819","36.12","43.79","30.2","1224.82","37.46","101.34","0.237328","0.123236"
"30.24745167","-92.349215","80.7","1","15.7","0.9",GPS,"80623","204144","1","0.361","0.833","29.394","2.09","2.458","19.015","40.464","3.68","36.13","44.5","30.17","1147.57","35.69","101.34","0.237127","0.123104"
"30.24745167","-92.34920833","80.7","0.9","15.7","0.9",GPS,"80623","204145","1","0.214","0.603","42.09","0.725","0.684","20.896","32.291","7.989","36.14","44.38","31.54","1208.21","31.53","101.34","0.236938","0.122969"
"30.24745167","-92.349205","80.7","1","15.9","0.9",GPS,"80623","204146","1","0.21","0.729","30.645","0.7","0.705","20.962","32.084","5.037","36.14","43.64","33.64","1207.97","52.46","101.34","0.236746","0.122837"
"30.24745167","-92.34919833","80.7","0.9","16","0.9",GPS,"80623","204147","1","0.211","0.707","31.591","0.705","0.702","20.949","32.127","5.52","36.15","42.72","33.1","1198.73","63.49","101.34","0.236543","0.122712"
"30.24745167","-92.34919333","80.7","1.1","16.1","0.9",GPS,"80623","204148","1","0.185","0.574","41.336","0.575","0.504","21.327","31.011","8.382","36.16","41.89","32.78","1225.72","64.1","101.34","0.236361","0.122571"
"30.24745167","-92.34918833","80.7","0.9","16.2","0.9",GPS,"80623","204149","1","0.283","0.746","30.922","1.2","1.328","19.963","35.698","5.184","36.16","41.18","33.93","1142.65","80.11","101.34","0.236169","0.12245"
"30.24745167","-92.34918333","80.7","1","16.1","0.9",GPS,"80623","204150","1","0.329","0.811","29.118","1.67","1.939","19.382","38.414","4.015","36.17","40.78","31.41","1228.67","55.88","101.34","0.23598","0.122333"
"30.24745167","-92.34917833","80.7","0.8","16.1","0.9",GPS,"80623","204151","1","0.304","0.771","31.239","1.396","1.585","19.692","36.897","4.767","36.17","40.61","30.33","1452.38","44.8","101.34","0.235791","0.122208"
"30.24745167","-92.34917333","80.7","1","16.2","0.9",GPS,"80623","204152","1","0.094","0.292","39.967","0.231","0.123","22.817","27.555","15.112","36.18","40.57","33.15","1566.45","62.5","101.34","0.235587","0.122093"
"30.24745167","-92.34916833","80.7","0.9","16.2","0.9",GPS,"80623","204153","1","0.174","0.537","41.415","0.522","0.435","21.501","30.537","9.2","36.19","40.64","33.98","1487.44","114.61","101.34","0.235413","0.121966"
"30.24745","-92.34916333","80.7","0.9","16.3","0.9",GPS,"80623","204154","1","0.18","0.621","36.786","0.553","0.497","21.397","30.819","7.213","36.19","40.7","33.56","1201.32","81.39","101.34","0.235226","0.121839"
"30.24745","-92.34915667","80.7","1.1","16.3","0.9",GPS,"80623","204155","1","0.187","0.648","35.822","0.585","0.542","21.295","31.102","6.639","36.18","40.79","33.26","1096.94","65.41","101.34","0.235045","0.121696"
"30.24745","-92.34915167","80.7","1.2","16.4","0.9",GPS,"80623","204156","1","0.302","0.785","31.746","1.377","1.565","19.715","36.788","4.432","36.17","40.68","33.33","1092.01","68.75","101.34","0.234862","0.121565"
"30.24745","-92.34914667","80.7","1.1","16.5","0.9",GPS,"80623","204157","1","0.366","0.857","25.745","2.17","2.545","18.955","40.825","3.141","36.18","40.81","30.53","1151.3","44.7","101.34","0.234685","0.12144"
"30.24745","-92.34914167","80.7","0.9","16.5","0.9",GPS,"80623","204158","1","0.331","0.812","28.387","1.695","1.971","19.357","38.548","4.007","36.19","41.31","31.28","1405.13","37.59","101.34","0.234505","0.121319"
"30.24745","-92.34913667","80.7","0.9","16.6","0.9",GPS,"80623","204159","1","0.105","0.385","40.348","0.266","0.163","22.617","27.951","12.406","36.19","41.67","32.96","1459.78","38.23","101.34","0.23431","0.121208"
"30.24745","-92.34913167","80.7","1","16.6","0.9",GPS,"80623","204200","1","0.165","0.508","32.827","0.483","0.386","21.642","30.169","9.855","36.2","41.98","34.74","1493.58","102.52","101.34","0.234132","0.121076"
"30.24745","-92.34912667","80.7","0.6","16.6","0.9",GPS,"80623","204201","1","0.2","0.648","33.828","0.648","0.613","21.107","31.647","6.752","36.21","42.41","33.33","1368.92","66.4","101.34","0.233955","0.120958"
"30.24745","-92.34912167","80.7","1","16.6","0.9",GPS,"80623","204202","1","0.196","0.6","37.138","0.626","0.57","21.17","31.461","7.863","36.22","42.86","33.64","1440.32","58.84","101.34","0.233782","0.120837"
"30.24744833","-92.349115","80.7","1","16.5","0.9",GPS,"80623","204203","1","0.264","0.653","38.216","1.046","1.096","20.214","34.681","7.277","36.22","43.36","34.15","796.35","64.29","101.34","0.233607","0.120719"
"30.24744833","-92.34910833","80.7","1","16.3","0.9",GPS,"80623","204204","1","0.308","0.752","37.786","1.434","1.63","19.644","37.119","5.256","36.22","43.81","31.63","1359.32","38.53","101.34","0.233427","0.1206"
"30.24745","-92.34910333","80.7","1.1","16.3","0.9",GPS,"80623","204205","1","0.314","0.743","39.234","1.495","1.708","19.571","37.469","5.515","36.22","43.84","31.58","1382.38","33.17","101.33","0.233257","0.120482"
"30.24745","-92.34909667","80.7","1.1","16.2","0.9",GPS,"80623","204206","1","0.213","0.565","49.797","0.719","0.662","20.911","32.243","8.964","36.23","43.99","32.59","1346.12","29.41","101.34","0.233069","0.120378"
"30.24745","-92.34909","80.7","1.1","16.1","0.9",GPS,"80623","204207","1","0.17","0.559","48.72","0.508","0.428","21.551","30.406","8.613","36.23","44.69","34.11","1345.44","64.48","101.34","0.232912","0.120264"
"30.24745","-92.34908333","80.7","1.1","15.9","0.9",GPS,"80623","204208","1","0.173","0.519","46.873","0.52","0.427","21.51","30.515","9.67","36.22","44.92","34.58","1349.31","60.4","101.34","0.23273","0.120155"
"30.24744833","-92.34907833","100","1.2","15.8","0.9",GPS,"80623","204209","1","0.219","0.602","47.509","0.753","0.716","20.826","32.515","8.079","36.2","44.71","34.32","1331.86","63.32","101.33","0.232566","0.120033"
"30.24745","-92.34907167","100","1.1","15.7","0.9",GPS,"80623","204210","1","0.331","0.814","28.137","1.692","1.967","19.36","38.533","3.947","36.19","44.96","32.95","1291.4","61.48","101.34","0.232395","0.119926"
"30.24745","-92.349065","92.3","1.2","15.6","0.9",GPS,"80623","204211","1","0.326","0.813","26.992","1.636","1.897","19.417","38.239","3.948","36.17","45.08","31.12","1286.36","32.86","101.34","0.232218","0.119822"
"30.24745","-92.34905833","92","1.2","15.5","0.9",GPS,"80623","204212","1","0.291","0.761","31.768","1.271","1.423","19.859","36.146","4.906","36.16","45.28","32.07","1254.98","33.07","101.34","0.232049","0.119708"
"30.24744833","-92.34905333","92","1","15.4","0.9",GPS,"80623","204213","1","0.177","0.545","40.735","0.536","0.453","21.453","30.666","9.035","36.15","45.18","34.24","1298.41","44.07","101.34","0.231867","0.119608"
